"","Date.Occurred","Crime.Code.Description","Latitude","Longitude"
"561","13","BURGLARY","34.0317"," -118.2641"
"562","13","BURGLARY","34.0382"," -118.2384"
"563","13","BURGLARY","34.0363"," -118.2573"
"564","13","BURGLARY","34.0346"," -118.2323"
"565","13","BURGLARY","34.0627"," -118.2463"
"566","13","BURGLARY","34.0492"," -118.2391"
"567","13","BURGLARY","34.0415"," -118.2332"
"568","13","BURGLARY","34.0491"," -118.2319"
"569","13","BURGLARY","34.0373"," -118.2625"
"570","13","BURGLARY","34.0545"," -118.2499"
"571","13","BURGLARY","34.0557"," -118.2488"
"572","13","BURGLARY","34.0587"," -118.233"
"573","13","BURGLARY","34.0474"," -118.2496"
"574","13","BURGLARY","34.0495"," -118.2529"
"575","13","BURGLARY","34.0455"," -118.2381"
"576","13","BURGLARY","34.0446"," -118.245"
"577","13","BURGLARY","34.0474"," -118.2496"
"578","13","BURGLARY","34.0453"," -118.2499"
"579","13","BURGLARY","34.0531"," -118.2478"
"580","13","BURGLARY","34.0455"," -118.2348"
"581","13","BURGLARY","34.0383"," -118.2305"
"582","13","BURGLARY","34.0419"," -118.2523"
"583","13","BURGLARY","34.0383"," -118.2305"
"584","13","BURGLARY","34.0306"," -118.2635"
"585","13","BURGLARY","34.0524"," -118.2467"
"586","13","BURGLARY","34.0487"," -118.2588"
"587","13","BURGLARY","34.0373"," -118.2707"
"588","13","BURGLARY","34.0409"," -118.2609"
"589","13","BURGLARY","34.2171"," -118.4553"
"590","13","BURGLARY","34.0627"," -118.2463"
"591","13","BURGLARY","34.0523"," -118.2502"
"592","13","BURGLARY","34.0401"," -118.2668"
"593","13","BURGLARY","34.0371"," -118.2551"
"594","13","BURGLARY","34.0487"," -118.2588"
"595","13","BURGLARY","34.043"," -118.242"
"596","13","BURGLARY","34.072"," -118.2508"
"597","13","BURGLARY","34.0472"," -118.2339"
"598","13","BURGLARY","34.0455"," -118.2381"
"599","13","BURGLARY","34.0389"," -118.255"
"600","13","BURGLARY","34.0467"," -118.247"
"601","13","BURGLARY","34.0473"," -118.2425"
"602","13","BURGLARY","34.0396"," -118.2451"
"603","13","BURGLARY","34.0481"," -118.2542"
"604","13","BURGLARY","34.0461"," -118.2476"
"605","13","BURGLARY","34.0453"," -118.2499"
"606","13","BURGLARY","34.0419"," -118.2523"
"607","13","BURGLARY","34.0472"," -118.2442"
"608","13","BURGLARY","34.0517"," -118.2491"
"609","13","BURGLARY","34.0464"," -118.248"
"610","13","BURGLARY","34.0409"," -118.2609"
"611","13","BURGLARY","34.0538"," -118.2488"
"612","13","BURGLARY","34.051"," -118.2445"
"613","13","BURGLARY","34.1654"," -118.5186"
"614","13","BURGLARY","34.0538"," -118.2488"
"615","13","BURGLARY","34.0503"," -118.2433"
"616","13","BURGLARY","34.0473"," -118.2566"
"617","13","BURGLARY","34.0617"," -118.2469"
"618","13","BURGLARY","34.0395"," -118.2527"
"619","13","BURGLARY","34.0442"," -118.2439"
"620","13","BURGLARY","34.0635"," -118.2313"
"621","13","BURGLARY","34.0481"," -118.2507"
"622","13","BURGLARY","34.0423"," -118.2666"
"623","13","BURGLARY","34.0454"," -118.2657"
"624","13","BURGLARY","34.0479"," -118.2612"
"625","13","BURGLARY","34.0454"," -118.236"
"626","13","BURGLARY","34.0503"," -118.2433"
"627","13","BURGLARY","34.0437"," -118.2582"
"628","13","BURGLARY","34.033"," -118.2615"
"629","13","BURGLARY","34.0478"," -118.2502"
"630","13","BURGLARY","34.0509"," -118.2585"
"631","13","BURGLARY","34.0383"," -118.2305"
"632","13","BURGLARY","34.048"," -118.256"
"633","13","BURGLARY","34.0346"," -118.2301"
"634","13","BURGLARY","34.0312"," -118.2615"
"635","13","BURGLARY","34.0378"," -118.2561"
"636","13","BURGLARY","34.0346"," -118.2323"
"637","13","BURGLARY","34.0481"," -118.2542"
"638","13","BURGLARY","34.0395"," -118.2622"
"639","13","BURGLARY","34.0401"," -118.2668"
"640","13","BURGLARY","34.0423"," -118.2666"
"641","13","BURGLARY","34.0382"," -118.2665"
"642","13","BURGLARY","34.0472"," -118.2326"
"643","13","BURGLARY","34.0472"," -118.2326"
"644","13","BURGLARY","34.0583"," -118.2378"
"645","13","BURGLARY","34.046"," -118.2509"
"646","13","BURGLARY","34.0734"," -118.2504"
"647","13","BURGLARY","34.0415"," -118.2332"
"648","13","BURGLARY","34.0346"," -118.2323"
"649","13","BURGLARY","34.0529"," -118.2549"
"650","13","BURGLARY","34.0416"," -118.255"
"651","13","BURGLARY","34.045"," -118.2435"
"652","13","BURGLARY","34.053"," -118.2513"
"653","13","BURGLARY","34.0487"," -118.2361"
"654","13","BURGLARY","34.0386"," -118.249"
"655","13","BURGLARY","34.053"," -118.2513"
"656","13","BURGLARY","34.0363"," -118.2677"
"657","13","BURGLARY","34.0419"," -118.2523"
"658","13","BURGLARY","34.0695"," -118.2324"
"659","13","BURGLARY","34.0426"," -118.2412"
"660","13","BURGLARY","34.0357"," -118.2593"
"661","13","BURGLARY","34.0413"," -118.2338"
"662","13","BURGLARY","34.0487"," -118.2361"
"663","13","BURGLARY","34.0496"," -118.2458"
"664","13","BURGLARY","34.0459"," -118.2545"
"665","13","BURGLARY","34.053"," -118.2444"
"666","13","BURGLARY","34.0412"," -118.2474"
"667","13","BURGLARY","34.0496"," -118.2458"
"668","13","BURGLARY","34.071"," -118.2302"
"669","13","BURGLARY","34.0445"," -118.2367"
"670","13","BURGLARY","34.0495"," -118.2563"
"671","13","BURGLARY","34.0371"," -118.2612"
"672","13","BURGLARY","34.0439"," -118.2479"
"673","13","BURGLARY","34.0455"," -118.2379"
"674","13","BURGLARY","34.0408"," -118.2644"
"675","13","BURGLARY","34.0487"," -118.2361"
"676","13","BURGLARY","34.0482"," -118.2472"
"677","13","BURGLARY","34.0435"," -118.2471"
"678","13","BURGLARY","34.046"," -118.2509"
"679","13","BURGLARY","34.0388"," -118.2411"
"680","13","BURGLARY","34.0523"," -118.2536"
"681","13","BURGLARY","34.0423"," -118.2666"
"682","13","BURGLARY","34.0488"," -118.2518"
"683","13","BURGLARY","34.0617"," -118.2469"
"684","13","BURGLARY","34.0452"," -118.2569"
"685","13","BURGLARY","34.0444"," -118.2407"
"686","13","BURGLARY","34.0423"," -118.2666"
"687","13","BURGLARY","34.0446"," -118.249"
"688","13","BURGLARY","34.0467"," -118.2485"
"689","13","BURGLARY","34.0673"," -118.2499"
"690","13","BURGLARY","34.0446"," -118.249"
"691","13","BURGLARY","34.0423"," -118.2666"
"692","13","BURGLARY","34.0437"," -118.2652"
"693","13","BURGLARY","34.0474"," -118.2531"
"694","13","BURGLARY","34.0435"," -118.2471"
"695","13","BURGLARY","34.0627"," -118.2463"
"696","13","BURGLARY","34.0423"," -118.2666"
"697","13","BURGLARY","34.0423"," -118.2666"
"698","13","BURGLARY","34.0479"," -118.2612"
"699","13","BURGLARY","34.0423"," -118.2595"
"700","13","BURGLARY","34.048"," -118.2577"
"701","13","BURGLARY","34.0452"," -118.2569"
"702","13","BURGLARY","34.051"," -118.2445"
"703","13","BURGLARY","34.0442"," -118.2439"
"704","13","BURGLARY","34.0401"," -118.2504"
"705","13","BURGLARY","34.0474"," -118.2496"
"706","13","BURGLARY","34.0488"," -118.2483"
"707","13","BURGLARY","34.0433"," -118.2504"
"708","13","BURGLARY","34.0474"," -118.2496"
"709","13","BURGLARY","34.0402"," -118.2633"
"710","13","BURGLARY","34.0357"," -118.2563"
"711","13","BURGLARY","34.053"," -118.2548"
"712","13","BURGLARY","34.0387"," -118.2611"
"713","13","BURGLARY","34.0423"," -118.2631"
"714","13","BURGLARY","34.0487"," -118.2627"
"715","13","BURGLARY","34.0468"," -118.2641"
"716","13","BURGLARY","34.0458"," -118.2614"
"717","13","BURGLARY","34.0538"," -118.256"
"718","13","BURGLARY","34.0317"," -118.2641"
"719","13","BURGLARY","34.0401"," -118.2668"
"720","13","BURGLARY","34.0591"," -118.2412"
"721","13","BURGLARY","34.0423"," -118.2631"
"722","13","BURGLARY","34.0352"," -118.2654"
"723","13","BURGLARY","34.0633"," -118.229"
"724","13","BURGLARY","34.0377"," -118.2621"
"725","13","BURGLARY","34.0423"," -118.2678"
"726","13","BURGLARY","34.0415"," -118.2654"
"727","13","BURGLARY","34.0389"," -118.2643"
"728","13","BURGLARY","34.0377"," -118.2621"
"729","13","BURGLARY","34.0335"," -118.2619"
"730","13","BURGLARY","34.0453"," -118.2499"
"731","13","BURGLARY","34.0583"," -118.2395"
"732","13","BURGLARY","34.0436"," -118.2354"
"733","13","BURGLARY","34.046"," -118.2509"
"734","13","BURGLARY","34.0389"," -118.2643"
"735","13","BURGLARY","34.0408"," -118.2428"
"736","13","BURGLARY","34.0336"," -118.2626"
"737","13","BURGLARY","34.048"," -118.2577"
"738","13","BURGLARY","34.0689"," -118.2459"
"739","13","BURGLARY","34.0627"," -118.2463"
"740","13","BURGLARY","34.0437"," -118.2652"
"741","13","BURGLARY","34.0639"," -118.2446"
"742","13","BURGLARY","34.0578"," -118.252"
"743","13","BURGLARY","34.0509"," -118.2515"
"744","13","BURGLARY","34.0564"," -118.2498"
"745","13","BURGLARY","34.0632"," -118.2408"
"746","13","BURGLARY","34.0473"," -118.2566"
"747","13","BURGLARY","34.0357"," -118.2563"
"748","13","BURGLARY","34.046"," -118.2509"
"749","13","BURGLARY","34.0412"," -118.2436"
"750","13","BURGLARY","34.0568"," -118.2426"
"751","13","BURGLARY","34.0415"," -118.2654"
"752","13","BURGLARY","34.0473"," -118.2601"
"753","13","BURGLARY","34.0473"," -118.2601"
"754","13","BURGLARY","34.064"," -118.2375"
"755","13","BURGLARY","34.0363"," -118.2573"
"756","13","BURGLARY","34.0459"," -118.2351"
"757","13","BURGLARY","34.043"," -118.2606"
"758","13","BURGLARY","34.0416"," -118.2584"
"759","13","BURGLARY","34.0551"," -118.2545"
"760","13","BURGLARY","34.0473"," -118.2601"
"761","13","BURGLARY","34.043"," -118.2606"
"762","13","BURGLARY","34.0557"," -118.2632"
"763","13","BURGLARY","34.0549"," -118.2778"
"764","13","BURGLARY","34.0665"," -118.2828"
"765","13","BURGLARY","34.0524"," -118.2633"
"766","13","BURGLARY","34.0777"," -118.2868"
"767","13","BURGLARY","34.0389"," -118.2762"
"768","13","BURGLARY","34.0569"," -118.2736"
"769","13","BURGLARY","34.0672"," -118.2503"
"770","13","BURGLARY","34.0554"," -118.2702"
"771","13","BURGLARY","34.0678"," -118.259"
"772","13","BURGLARY","34.0619"," -118.2702"
"773","13","BURGLARY","34.0609"," -118.2823"
"774","13","BURGLARY","34.0569"," -118.2736"
"775","13","BURGLARY","34.0492"," -118.2742"
"776","13","BURGLARY","34.0568"," -118.2821"
"777","13","BURGLARY","34.0398"," -118.278"
"778","13","BURGLARY","34.0539"," -118.2712"
"779","13","BURGLARY","34.0509"," -118.2642"
"780","13","BURGLARY","34.0618"," -118.2598"
"781","13","BURGLARY","34.0459"," -118.271"
"782","13","BURGLARY","34.0539"," -118.2756"
"783","13","BURGLARY","34.0521"," -118.276"
"784","13","BURGLARY","34.0703"," -118.2786"
"785","13","BURGLARY","34.0613"," -118.2738"
"786","13","BURGLARY","34.0788"," -118.2681"
"787","13","BURGLARY","34.0515"," -118.2615"
"788","13","BURGLARY","34.057"," -118.2779"
"789","13","BURGLARY","34.0777"," -118.2917"
"790","13","BURGLARY","34.0774"," -118.2808"
"791","13","BURGLARY","34.0524"," -118.2765"
"792","13","BURGLARY","34.0734"," -118.2812"
"793","13","BURGLARY","34.0656"," -118.2652"
"794","13","BURGLARY","34.0529"," -118.2776"
"795","13","BURGLARY","34.0597"," -118.2795"
"796","13","BURGLARY","34.0699"," -118.2823"
"797","13","BURGLARY","34.0594"," -118.2599"
"798","13","BURGLARY","34.0658"," -118.2814"
"799","13","BURGLARY","34.0672"," -118.2741"
"800","13","BURGLARY","34.067"," -118.2671"
"801","13","BURGLARY","34.0877"," -118.2845"
"802","13","BURGLARY","34.0496"," -118.265"
"803","13","BURGLARY","34.0554"," -118.2702"
"804","13","BURGLARY","34.0777"," -118.2958"
"805","13","BURGLARY","34.0647"," -118.2539"
"806","13","BURGLARY","34.0574"," -118.2621"
"807","13","BURGLARY","34.0601"," -118.2761"
"808","13","BURGLARY","34.0863"," -118.3005"
"809","13","BURGLARY","34.0672"," -118.2503"
"810","13","BURGLARY","34.0691"," -118.2758"
"811","13","BURGLARY","34.0492"," -118.2742"
"812","13","BURGLARY","34.0763"," -118.2956"
"813","13","BURGLARY","34.065"," -118.2666"
"814","13","BURGLARY","34.0725"," -118.2748"
"815","13","BURGLARY","34.057"," -118.2779"
"816","13","BURGLARY","34.0898"," -118.2808"
"817","13","BURGLARY","34.0518"," -118.2637"
"818","13","BURGLARY","34.0721"," -118.2735"
"819","13","BURGLARY","34.0544"," -118.2723"
"820","13","BURGLARY","34.0877"," -118.2893"
"821","13","BURGLARY","34.065"," -118.2666"
"822","13","BURGLARY","34.0729"," -118.2781"
"823","13","BURGLARY","34.0589"," -118.2821"
"824","13","BURGLARY","34.0698"," -118.2665"
"825","13","BURGLARY","34.0692"," -118.2792"
"826","13","BURGLARY","34.0607"," -118.2725"
"827","13","BURGLARY","34.0509"," -118.2642"
"828","13","BURGLARY","34.0535"," -118.2609"
"829","13","BURGLARY","34.0568"," -118.2821"
"830","13","BURGLARY","34.0658"," -118.2814"
"831","13","BURGLARY","34.0776"," -118.2594"
"832","13","BURGLARY","34.0788"," -118.2681"
"833","13","BURGLARY","34.0693"," -118.2811"
"834","13","BURGLARY","34.068"," -118.2695"
"835","13","BURGLARY","34.0509"," -118.2641"
"836","13","BURGLARY","34.0794"," -118.2953"
"837","13","BURGLARY","34.0531"," -118.2671"
"838","13","BURGLARY","34.0535"," -118.2609"
"839","13","BURGLARY","34.0721"," -118.262"
"840","13","BURGLARY","34.0487"," -118.2683"
"841","13","BURGLARY","34.063"," -118.2679"
"842","13","BURGLARY","34.0454"," -118.2742"
"843","13","BURGLARY","34.0818"," -118.2868"
"844","13","BURGLARY","34.0576"," -118.2598"
"845","13","BURGLARY","34.0496"," -118.265"
"846","13","BURGLARY","34.079"," -118.2967"
"847","13","BURGLARY","34.0496"," -118.265"
"848","13","BURGLARY","34.0481"," -118.2712"
"849","13","BURGLARY","34.0583"," -118.2616"
"850","13","BURGLARY","34.0693"," -118.2811"
"851","13","BURGLARY","34.0632"," -118.2693"
"852","13","BURGLARY","34.0531"," -118.2671"
"853","13","BURGLARY","34.063"," -118.2727"
"854","13","BURGLARY","34.0818"," -118.2822"
"855","13","BURGLARY","34.079"," -118.2758"
"856","13","BURGLARY","34.063"," -118.2753"
"857","13","BURGLARY","34.0653"," -118.2725"
"858","13","BURGLARY","34.0599"," -118.2622"
"859","13","BURGLARY","34.0877"," -118.2869"
"860","13","BURGLARY","34.0677"," -118.2821"
"861","13","BURGLARY","34.0509"," -118.2642"
"862","13","BURGLARY","34.0777"," -118.2917"
"863","13","BURGLARY","34.0697"," -118.2779"
"864","13","BURGLARY","34.0524"," -118.2765"
"865","13","BURGLARY","34.0584"," -118.281"
"866","13","BURGLARY","34.0559"," -118.2756"
"867","13","BURGLARY","34.0623"," -118.2607"
"868","13","BURGLARY","34.0756"," -118.2683"
"869","13","BURGLARY","34.067"," -118.2671"
"870","13","BURGLARY","34.0867"," -118.2845"
"871","13","BURGLARY","34.0574"," -118.2621"
"872","13","BURGLARY","34.0808"," -118.2801"
"873","13","BURGLARY","34.0641"," -118.2567"
"874","13","BURGLARY","34.0777"," -118.2982"
"875","13","BURGLARY","34.0535"," -118.2609"
"876","13","BURGLARY","34.065"," -118.2666"
"877","13","BURGLARY","34.0596"," -118.2749"
"878","13","BURGLARY","34.0605"," -118.2694"
"879","13","BURGLARY","34.0695"," -118.2768"
"880","13","BURGLARY","34.061"," -118.2615"
"881","13","BURGLARY","34.061"," -118.2615"
"882","13","BURGLARY","34.0742"," -118.2831"
"883","13","BURGLARY","34.0572"," -118.2576"
"884","13","BURGLARY","34.079"," -118.2967"
"885","13","BURGLARY","34.0923"," -118.2817"
"886","13","BURGLARY","34.0515"," -118.2658"
"887","13","BURGLARY","34.0451"," -118.2735"
"888","13","BURGLARY","34.0813"," -118.2992"
"889","13","BURGLARY","34.0641"," -118.2567"
"890","13","BURGLARY","34.0524"," -118.2633"
"891","13","BURGLARY","34.0682"," -118.2833"
"892","13","BURGLARY","34.0388"," -118.2786"
"893","13","BURGLARY","34.0644"," -118.26"
"894","13","BURGLARY","34.0441"," -118.2735"
"895","13","BURGLARY","34.0605"," -118.2694"
"896","13","BURGLARY","34.0553"," -118.283"
"897","13","BURGLARY","34.0807"," -118.2754"
"898","13","BURGLARY","33.9571"," -118.4402"
"899","13","BURGLARY","34.0895"," -118.2939"
"900","13","BURGLARY","34.0663"," -118.2719"
"901","13","BURGLARY","34.0697"," -118.2779"
"902","13","BURGLARY","34.0745"," -118.2654"
"903","13","BURGLARY","34.0895"," -118.2939"
"904","13","BURGLARY","34.0833"," -118.2814"
"905","13","BURGLARY","34.0646"," -118.2656"
"906","13","BURGLARY","34.0648"," -118.2761"
"907","13","BURGLARY","34.0574"," -118.2801"
"908","13","BURGLARY","34.0667"," -118.2703"
"909","13","BURGLARY","34.0714"," -118.279"
"910","13","BURGLARY","34.0658"," -118.2503"
"911","13","BURGLARY","34.0665"," -118.2828"
"912","13","BURGLARY","34.067"," -118.2515"
"913","13","BURGLARY","34.0548"," -118.282"
"914","13","BURGLARY","34.0869"," -118.299"
"915","13","BURGLARY","34.0473"," -118.2842"
"916","13","BURGLARY","34.0776"," -118.2594"
"917","13","BURGLARY","34.0599"," -118.2682"
"918","13","BURGLARY","34.0797"," -118.2822"
"919","13","BURGLARY","34.0456"," -118.2789"
"920","13","BURGLARY","34.0514"," -118.2743"
"921","13","BURGLARY","34.0456"," -118.2789"
"922","13","BURGLARY","34.046"," -118.2799"
"923","13","BURGLARY","34.0515"," -118.2615"
"924","13","BURGLARY","34.0829"," -118.2733"
"925","13","BURGLARY","34.058"," -118.2715"
"926","13","BURGLARY","34.0394"," -118.2744"
"927","13","BURGLARY","34.0607"," -118.2725"
"928","13","BURGLARY","34.0644"," -118.2686"
"929","13","BURGLARY","34.0535"," -118.2609"
"930","13","BURGLARY","34.0757"," -118.2605"
"931","13","BURGLARY","34.0657"," -118.2825"
"932","13","BURGLARY","34.0791"," -118.2917"
"933","13","BURGLARY","34.0619"," -118.2702"
"934","13","BURGLARY","34.0893"," -118.2785"
"935","13","BURGLARY","34.0877"," -118.2917"
"936","13","BURGLARY","34.0599"," -118.2682"
"937","13","BURGLARY","34.0496"," -118.2677"
"938","13","BURGLARY","34.0531"," -118.2694"
"939","13","BURGLARY","34.0535"," -118.2609"
"940","13","BURGLARY","34.0695"," -118.2768"
"941","13","BURGLARY","34.0574"," -118.2621"
"942","13","BURGLARY","34.0586"," -118.2691"
"943","13","BURGLARY","34.0535"," -118.2609"
"944","13","BURGLARY","34.0535"," -118.2609"
"945","13","BURGLARY","34.0535"," -118.2609"
"946","13","BURGLARY","34.0535"," -118.2609"
"947","13","BURGLARY","34.0594"," -118.2599"
"948","13","BURGLARY","34.061"," -118.2615"
"949","13","BURGLARY","34.0777"," -118.2969"
"950","13","BURGLARY","34.0836"," -118.294"
"951","13","BURGLARY","34.0703"," -118.2832"
"952","13","BURGLARY","34.0869"," -118.299"
"953","13","BURGLARY","34.0791"," -118.2932"
"954","13","BURGLARY","34.0496"," -118.2677"
"955","13","BURGLARY","34.0535"," -118.2609"
"956","13","BURGLARY","34.079"," -118.2967"
"957","13","BURGLARY","34.0594"," -118.2599"
"958","13","BURGLARY","34.0665"," -118.2828"
"959","13","BURGLARY","34.0478"," -118.2711"
"960","13","BURGLARY","34.079"," -118.2967"
"961","13","BURGLARY","34.0923"," -118.2817"
"962","13","BURGLARY","34.0784"," -118.2969"
"963","13","BURGLARY","34.0763"," -118.2932"
"964","13","BURGLARY","34.0478"," -118.2711"
"965","13","BURGLARY","34.0763"," -118.2944"
"966","13","BURGLARY","34.0606"," -118.2568"
"967","13","BURGLARY","34.0836"," -118.2917"
"968","13","BURGLARY","34.0742"," -118.2831"
"969","13","BURGLARY","34.0621"," -118.2619"
"970","13","BURGLARY","34.0753"," -118.257"
"971","13","BURGLARY","34.065"," -118.2666"
"972","13","BURGLARY","34.0679"," -118.2653"
"973","13","BURGLARY","34.0815"," -118.281"
"974","13","BURGLARY","34.0529"," -118.2776"
"975","13","BURGLARY","34.0877"," -118.2845"
"976","13","BURGLARY","34.0546"," -118.2684"
"977","13","BURGLARY","34.0477"," -118.2751"
"978","13","BURGLARY","34.0895"," -118.295"
"979","13","BURGLARY","34.0669"," -118.2632"
"980","13","BURGLARY","34.065"," -118.2666"
"981","13","BURGLARY","34.0644"," -118.26"
"982","13","BURGLARY","34.0736"," -118.2713"
"983","13","BURGLARY","34.0632"," -118.2771"
"984","13","BURGLARY","34.0767"," -118.2707"
"985","13","BURGLARY","34.0629"," -118.2566"
"986","13","BURGLARY","34.0657"," -118.2603"
"987","13","BURGLARY","34.0791"," -118.2929"
"988","13","BURGLARY","34.0601"," -118.2805"
"989","13","BURGLARY","34.0591"," -118.2542"
"990","13","BURGLARY","34.0858"," -118.2978"
"991","13","BURGLARY","34.0518"," -118.2637"
"992","13","BURGLARY","34.0511"," -118.2707"
"993","13","BURGLARY","34.0524"," -118.2633"
"994","13","BURGLARY","34.0671"," -118.2806"
"995","13","BURGLARY","34.0774"," -118.2768"
"996","13","BURGLARY","34.0697"," -118.2626"
"997","13","BURGLARY","34.0697"," -118.2626"
"998","13","BURGLARY","34.0729"," -118.254"
"999","13","BURGLARY","34.0776"," -118.2594"
"1000","13","BURGLARY","34.0633"," -118.2575"
"1001","13","BURGLARY","34.0656"," -118.2553"
"1002","13","BURGLARY","34.0502"," -118.269"
"1003","13","BURGLARY","34.0283"," -118.4292"
"1004","13","BURGLARY","34.0493"," -118.2828"
"1005","13","BURGLARY","34.0881"," -118.295"
